,id,album,artist,explicit,popularity
28622,7nfrkkeHvHP0AwNtWctU9y,Secure The Bag! 2,AJ Tracey,True,38
28623,43OWoYeFKJZ2C3uwgn1dVa,Secure The Bag! 2,AJ Tracey,True,38
28624,2IpgY875kETOlXmmIhp8hj,Don,"D Double E, Skepta",True,42
28625,43YkCoG2SRYaN1fDNUwNMN,Call of Duty 3,"Youngs Teflon, Dave",True,49
28626,68qkDbsvprJRG5xw2R02dy,Plastic Hearts,Miley Cyrus,False,60
28627,6BfdcIPOdGPMxlLKhgDW4f,Pegasus,"Trippie Redd, Future",True,49
28628,6zAXl7WqhGuOuTDkPDKQ7P,Double G (feat. Pop Smoke),"French Montana, Pop Smoke",True,52
28629,7FullO2NDkyvxLuxYVKINa,Pegasus,"Trippie Redd, PARTYNEXTDOOR",False,70
28630,1ikNTTRcnmMOTDpespZsQ7,Pegasus,Trippie Redd,True,53
28631,4kggKbQ3Xoqd6LsZEj9exk,Raise 'em up (Team Lit Mix),"Alonestar, HerbertSkillz, Ed Sheeran",False,38
28632,1zss5Lq5BZPCrSCKd9iUWK,I Nat Er Det Nat (feat. wads.png),"Emil Kruse, Wads.png",False,23
28633,60PyfF1nfcqsZTsfS9Oj3s,Seriemorder,"Jamie Kamara, Artigeardit, Gio",True,22
28634,1nWEPnm9QfphR5bzx5Pknz,Tired,Malte Ebert,False,33
28635,3jky5ngzze3qNFigQCaP8L,Danspunk,Ringnes-Ronny,False,46
28636,5K3uo0410AeXmY7ID5etus,Danspunk,Ringnes-Ronny,False,47
28637,5nJ2QzaSqSiSsqspMteHaF,GRINDTAPE,"ADAAM, GRIND GANG",True,60
28638,58jRlr4QDR1YFRZZLimIcA,Danspunk,Ringnes-Ronny,False,50
28639,5u8h8uGfkpAUS7zre2XEiy,Danspunk,Ringnes-Ronny,False,44
28640,6J2GZvOS7JrBkUS0oAJ7Tv,Like Me Better,"John De Sohn, Next to Neon",False,37
28641,6gh3xsUtw26K2LYCxOCJTo,GRINDTAPE,"ADAAM, GRIND GANG",True,44
28642,6eH9qlMgWbs7gIqduqwIia,Danspunk,Ringnes-Ronny,False,43
28643,56UERYx025b7H7ElsMIwJo,Kommer aldrig tillbaks,"Klockrent!, Niello",False,42
28644,5U2oQrjYu3VqQoH5OAyyxq,GRINDTAPE,"VC Barre, GRIND GANG",True,60
28645,4dogRj7ByfvFBgVsYJcwA4,Grown-ish,LOVA,True,0
28646,6OmEUTkzQgMD2eGv8bWoH8,Danspunk,Ringnes-Ronny,False,44
28647,0bqwsQAkGaO0jzfzgI5iLV,Anxious,Dennis Lloyd,False,57
28648,13XZ2MqtMWQ6aFmmLPH8z3,Danspunk,Ringnes-Ronny,False,40
28649,58Yqs5U0nBfpUtamQvHdHa,Danspunk,"Ringnes-Ronny, Plumbo",False,47
28650,3g7UsNwqWTuX6mjZpbBL40,Woke Up In India,Tungevaag,False,39
28651,6BsZx9FarJrLddTNu2k6pU,Typhoons,Royal Blood,False,58
28652,1gGR1vc9aFMDEhiO3SvHM4,Isles,"Bicep, Clara La San",False,50
28653,0pORLCI6Ep1eyqHJXbUPKG,Isles,"Bicep, Clara La San",False,47
28654,0HZtVLVL6oLU9WobKQxqGu,Isles,Bicep,False,52
28655,3gCurfVJRI2d5vov0eF6ka,Isles,Bicep,False,43
28656,6clsKQRcqbewqlucoqQNXi,Isles,"Bicep, Julia Kent",False,43
28657,4pExJO2hPouV95Yj3jn0qz,Comme le père à Malcolm (Extrait du projet Art de rue),Kaaris,False,28
28658,5azkSsarDXJRCNyX1ve6El,Poison Ou Antidote (Edition Miel Book),"Dadju, Fally Ipupa",False,37
28659,27Cc6W5wbfLgIzZGOM0LjU,Poison Ou Antidote (Edition Miel Book),"Dadju, jaekers",False,34
28660,3LVxrBTPtVRgfJGETjLUjT,Poison Ou Antidote (Edition Miel Book),Dadju,False,42
28661,4iYMt5XmSwoPwzS8jTXEGQ,Poison Ou Antidote (Edition Miel Book),Dadju,False,34
28662,57g8Ootq1gX7Cnsp6n37ph,Sacoche (Extrait du projet Art de rue),Dinos,False,38
28663,6ixKI6i2vg8mTVtdzsGHYD,N'attendons pas,Vianney,False,59
28664,2sjZkR11bgYNjDOHqjvCK1,A,Anton Ewald,False,42
28665,2biod1W3F2dMiR2FMSYpUt,Stardust - Music From The Motion Picture (UK),Take That,False,50
28666,685WMsplm7tOz9rLlkAqyH,Survie,Zola,True,58
28667,1VCD7bvSOjhJYBcOzQguik,Love Goes,Sam Smith,False,61
28668,5maGbJn6ygIsNjqH37YjRk,Male,Eda Marì,True,23
28669,5Exwkioc0wj1PedenLQrJe,Napoli 51,"Nicola Siciliano, Vegas Jones",False,42
28670,15jl13Sk6XdUVtFKd6oBLK,Napoli 51,"Nicola Siciliano, Nitro",False,41
28671,7Eq4p58mwS883SzdO29lqM,THB,"Thelonious B., Beak On The Night, DAYTONA KK",True,40
28672,4goHLcQ7lk1vquytccFWFg,Anima Mundi,"Axos, Kina",True,43
28673,7gi5p5PlWU9htEyX9bIRmT,THB,"Thelonious B., Sladish, Knowpmw",True,50
28674,0b1rrcElcc0CfNDuSHyy5E,Napoli 51,"Nicola Siciliano, Clementino",False,44
28675,1Eb90nmqTrxylKFhcUzW8P,Waking Up The Neighbours,Bryan Adams,False,77
28676,4wASBXZ15QVnypp0SY8Jhm,Let's Stay Together,Al Green,False,31
28677,5MxWTfmlmRDx6VZHvB9xV8,In The Lonely Hour (Deluxe),Sam Smith,False,60
28678,33LC84JgLvK2KuW43MfaNq,Let's Talk About Love,Céline Dion,False,75
28679,6PiONyweCFNdCGHm1ZSaXL,Zaman,Mert Ünal,False,30
28680,3kNWyHdLVW1x6pn9EnSQ1H,Didn't Know,Tom Zanetti,False,68
28681,39mt4BMqhMZ81iKXfsF58V,N17,"Tolü Makay, RTE Concert Orchestra",False,37
28682,745H5CctFr12Mo7cqa1BMH,The Temptations Sing Smokey,The Temptations,False,79
28683,1yTTMcUhL7rtz08Dsgb7Qb,The Bones (with Hozier),"Maren Morris, Hozier",False,72
28684,0742PcMPo2Akmo4vHC29VZ,this is how you fall in love,"Jeremy Zucker, Chelsea Cutler",False,7
28685,3cqLrAhTy0JYcYmGe6Dvje,Gang,Johnny Hallyday,False,63
28686,6Uff6Q9qersHRxfApbW9tQ,Jullåtar,Troll,False,6
28687,6iGU74CwXuT4XVepjc9Emf,Pet Sounds (Original Mono & Stereo Mix Versions),The Beach Boys,False,70
28688,1k5qjbZeQXh2BSkvnQs44q,Stad i ljus (feat. Oscar Zia),"Anis Don Demina, Oscar Zia",False,45
28689,6lEuFGrUqR9Yc6hSsHPnYP,I Don't Want To Miss A Thing EP,Aerosmith,False,75
28690,00ipBvtY1NCsewpqNHRAfs,LOST BOY,Alex Järvi,False,31
28691,4esyKRHqA3E57OuXm8U8Mu,Am I The Only One (with Astrid S & HRVY),"R3HAB, Astrid S, HRVY",False,42
28692,0yUV6d9xr8aBqMrQj8yu02,Never Know Your Name,Peg Parnevik,False,42
28693,6AgZSO4xpCnbi7goKxMXGl,Kom närmre,"Albin Johnsén, Ellen Bergelin",False,40
28694,4w7vZjpsnpKizj7NE0Nuld,THE END,"Alesso, Charlotte Lawrence",False,60
28695,3640nEsikhRI5gs5Xj3t3c,Peek A Boo,"DnoteOnDaBeat, Adel",True,28
28696,3TAGAAWQ9HeosMtv4dz2jf,Apart,LÉON,False,59
28697,3uB9vGygaCRzhwe8jhiQL4,DNA,"M Huncho, Nafe Smallz",True,43
28698,5m8cDpjqSOTXtAXxoemhHi,DNA,"M Huncho, Nafe Smallz, Young Adz",True,50
28699,2VJ8DjdaOC5G3deIAefhq3,POST HUMAN: SURVIVAL HORROR,Bring Me The Horizon,False,57
28700,4lHVWC1WAWdic4jIK5DMNv,DNA,"M Huncho, Nafe Smallz",True,42
28701,20Kau1BL5IUaPo4l488D57,POST HUMAN: SURVIVAL HORROR,"Bring Me The Horizon, Amy Lee",True,61
28702,3fXz9J05CLXsJtsUzWkpg7,DNA,"M Huncho, Nafe Smallz",True,46
28703,2ZtZDHNeMlAGPAyjsgQbk0,DNA,"M Huncho, Nafe Smallz",True,41
28704,6rs1N0zdaiylf0zO30LKly,DNA,"M Huncho, Nafe Smallz",True,46
28705,61nXG1EGqF8a9OgRlCLSB4,Love Goes,Sam Smith,False,54
28706,3vaJIK1YXBWue6OOGcsIqg,DNA,"M Huncho, Nafe Smallz",True,48
28707,1JiR4RJaZlbZ5b3HG8jkeL,Made In Lagos,"WizKid, Skepta",True,59
28708,1nedyHXLtbomGOaa7BOwYl,Love Goes,Sam Smith,True,61
28709,1B7ntiAuZftBWw2vz4YWNU,DNA,"M Huncho, Nafe Smallz",True,44
28710,6VbtCWsziqN8SW3ULogYrM,Love Goes,Sam Smith,False,55
28711,7ngTmzqa1PylqWUtMWfCgl,Love Goes,Sam Smith,False,55
28712,2nZq5WQOW4FEPxCVTdNGfB,Kissin' In The Cold,"JP Saxe, Julia Michaels",False,66
28713,3FLjIW7M7zOxzSHkPaBvOJ,Déprime,Mastu,False,58
28714,7imrw8wlyjaqSyD2l3V0ae,Den Anden Verden,"Caroline Vedel, Fanny Bornedal, Jesper Mechlenburg",False,49
28715,6iaPYrELrq9GGG8wxEwHe8,Julemusik Til Børn - Populære Danske Børnesange Til Jul,"Børnemusik Dyrene, Børne Musen, Børnesange Aben",False,48
28716,6O5TrlFWTYvznd9fMC0VvU,25,Adele,False,85
28717,1sUdq3kWa9dJXHu3eYOUll,Halloween Howls: Fun & Scary Music (Deluxe Edition),Andrew Gold,False,70
28718,4YMQXzscifAREG0a7KNGhB,Santana's Greatest Hits,Santana,False,67
28719,3sLhMSePzxSrmxluIqeoAZ,At Home with Screamin' Jay Hawkins,Screamin' Jay Hawkins,False,57
28720,23V08GxMeaZNSf8Gy6KF6t,Halloween Howls: Fun & Scary Music,Andrew Gold,False,63
28721,1Ud6moTC0KyXMq1Oxfien0,Beggars Banquet (50th Anniversary Edition),The Rolling Stones,False,75
28722,1Ov2aHmlxWkaTVZ1TjrTrG,The Nightmare Before Christmas (Original Motion Picture Soundtrack),"Ed Ivory, Ken Page",False,19
28723,20OFwXhEXf12DzwXmaV7fj,Green River,Creedence Clearwater Revival,False,78
28724,7j74lucZ59vqN67Ipe2ZcY,H2O,Daryl Hall & John Oates,False,76
28725,2KUL1Ix9grxAWvIAft9EWL,The Jack 2 Pack (The Nightmare Before Christmas),Marilyn Manson,False,59
28726,7rgBWYbUe89aBpNUbDq4Mw,Dans le fond,Népal,True,40
28727,6gdG1GEMheZaTk8MwAo0iu,Ingen efter tolv,"Aden, Yasin",True,39
28728,2HZtKkYg58M4kAElI4qBj6,Ingen efter tolv,"Aden, B.Baby",True,37
28729,4a9zWcxGGiFMgWxMZ9cxzo,Ingen efter tolv,Aden,True,33
28730,0yf0FtmqbiCXG5g0qPaJ3c,Ingen efter tolv,Aden,True,34
28731,6nyZRwXo8Q4mRgnmPQCqp2,Ingen efter tolv,Aden,True,31
28732,2DlybI8E50fp0YxN32UfdI,Ingen efter tolv,"Aden, Simeon",True,31
28733,2Tygi6naT0HzYIF7thdbEc,Ingen efter tolv,Aden,True,29
28734,36TAs63uq6Go998hbbZHgk,Ingen efter tolv,Aden,True,28
28735,0BEQxejG8uCSBebLma0Cge,Ingen efter tolv,"Aden, A36",True,31
28736,2kBKorwFFeinUr5KwGeBmk,All You Ever Wanted,Rag'n'Bone Man,False,14
28737,0Fl4PBfIwC5G1IQAF1luUm,501,"Bilal Wahib, Ronnie Flex",False,63
28738,5FIm6nxZHSATCCeRSYier0,Mi Vida,Kendji Girac,False,1
28739,3YEN8aI4mF6XLWrkltzmIU,VersuS - CHAPITRE II,"Vitaa, Slimane",False,60
28740,1SIp3BtzYxFfVy7AD8r0PZ,Attentato alla musica italiana,Lo Stato Sociale,False,45
28741,5UJtQxgFBpucaHqy6djpIv,Tillsammans,"BLM STHLM, Jireel, Gee Dixon, Chelsea Muco, Oliviah, Denz, REZ, Seedy, Jamkid, WINTINA",True,29
28742,6nL0wIy3rcQPqHNAtm61Gh,Sunshine (The Light),"Fat Joe, DJ Khaled, Amorphous",False,73
28743,3JTMWdhcJPiegDSe7SvZS3,Cannibal (Expanded Edition),Kesha,False,70
28744,5TI9vxJAI5K069uic9AmTq,Chapter One,Ella Henderson,False,59
28745,3aUp8U4MNWctRXlY5MPysv,The Marshall Mathers LP2,"Eminem, Rihanna",True,52
28746,2Y0iGXY6m6immVb2ktbseM,Little Dark Age,MGMT,False,83
28747,2WgyOP8Z1D6GQYumCwH4Dk,The Fame Monster (Deluxe Edition),Lady Gaga,True,59
28748,04k0QThdHEp7kg3FpXVh0Q,Sju Fjell,El Papi,False,60
28749,5QifrqmnjHzdOuBAheeeNU,Say Something,"Karen Harding, Zac Samuel",False,72
28750,2oW5T6viRcUuE6Ttk6TJ9B,TPL x Fumez The Engineer - Plugged In Freestyle,"Fumez The Engineer, Sava, BM X MINI",True,70
28751,6rmXhRIemCTPyMYZRDN7Qg,Get Weird (Expanded Edition),Little Mix,False,77
28752,2vEUFrRByOKob8yqOd6LuA,"Stereo-Typical: A's, B's & Rarities",The Specials,False,63
28753,1PTimFLmzeqVnusqAD0eQA,Quarantaine Sessie #3,Boef,False,46
28754,7kqftRMUoBeeyb4ZkAKPiA,NIKE TECH,"Ashafar, Mula B, Josylvio, 3robi, JoeyAK",True,61
28755,7CAZp2oaUNJ47vtAZDfKn6,Château Noir,Kaaris,True,49
28756,1SelxYHPb04GjUy0oYV1Jw,En Passant Pécho (Bande originale inspirée du film),"Kore, Ninho",True,2
28757,7FdUvDkaE24o3FPIWTvzv2,Follow You / Cutthroat,Imagine Dragons,False,79
28758,3Iba59sFmGhQ4kbCY5L8AX,Evering Road (Deluxe),Tom Grennan,False,77
28759,5J5CpT6bgE6KYKk23jgp9W,Patience (feat. YUNGBLUD & Polo G),"KSI, YUNGBLUD, Polo G",True,66
28760,7BRKEcW05hOZMJ3bKOOzQl,Lars,"Snelle, Maan",False,61
28761,1CwhKXOiL4vyUcNYqo3dVF,Geen Hype,"JoeyAK, Lil Kleine, Kevin",True,53
28762,079Ey5uxL04AKPQgVQwx5h,Revelación - EP,"Selena Gomez, Rauw Alejandro",False,81
28763,2MZrOmrVxRmmOoFW6dhenG,LOST,"NF, Hopsin",False,66
28764,6IoyOudReIneb54jRx7rCN,Champions Leak,"Frenna, Young Adz",True,48
28765,2MYRMbPlAmyeZbxPKmP53c,Pausa På Henne,"GG, Leandro",True,45
28766,2NnJpRXIlx35Vij3bPZO0h,DAYWALKER! (feat. CORPSE),"Machine Gun Kelly, CORPSE",True,74
28767,2pn8dNVSpYnAtlKFC8Q0DJ,R,ROSÉ,False,73
28768,2dHoVW9AxJVSRebPRyV2aA,R,ROSÉ,False,72
28769,6LZ9FO9UsGIcTKbShnfNsG,Feels (feat. Khalid),"WATTS, Khalid",False,67
28770,5RfrZ5Lgr3fdtgnvhh3va8,Can't Let You Go,Ali Gatie,False,65
28771,5JycxhApZmzbA4xSwvqh6k,When It's All Said And Done... Take Time,Giveon,False,71
28772,36CiGk9oRdwTnBDMgKEfjl,Revelación - EP,"Selena Gomez, Myke Towers",False,60
28773,2eFjKl5cyPPYElDByCh6Tb,First Time,"ILLENIUM, iann dior",False,69
28774,07J3p1GchLPc2kAKFgd1TD,Fall So Hard,Christopher,False,58
28775,7ENk1f0dY7sOvOAA2nStQG,Selvtillid,Natasja,True,40
28776,0dtUTINh5LlDTqvxH82WJS,Mood Swings (Lamin X Michael Williams),"Lamin, Michael Williams",True,29
28777,63T4T4qoxD1Rqm8A109e0Z,Put Den I Ham (feat. Miklo),"DIBSET, Miklo",True,44
28778,341sGrMilGpcDSy39m2psK,Bel Salama,"Sleiman, Jimilian",False,33
28779,2BiDuPDFh9jzrWwW300jfH,Wake Up,Hugo Helmig,True,1
28780,6kTcD0M0bWkhag8YqhfOWI,VERSACE (feat. NODE),"DON EAZY, NODE",True,33
28781,1ncZFzSZFYkaluF6nY2FDI,Alt er godt,"Eebz, ATYPISK, Vince Keys",True,31
28782,0dN4Ziuw9Z5kzVHCRiHbIJ,Money,"KDZ, Dilano",True,33
28783,0wpqfCD50hY74yN8c5mk4Z,Ung & Rik,"Rvzeli, Ahdam, Branco",True,26
28784,5M41zrmaHNU1A3VHkHGMrz,Soldier,Coco O.,False,0
28785,18DsbaUbqzoD1nLEoI5MY2,Burj Khalifa,N3LLY,False,33
28786,6Ps4Uz9vmoPMy6PIXjfISu,vague à l'âme,Hatik,False,33
28787,4lYrjBCCanMT2a7cKugQ8v,vague à l'âme,Hatik,True,26
28788,3pfdL1ngo23CkdZy2CLfA1,vague à l'âme,Hatik,True,28
28789,05N9UV9Nyl8jlo2twhksDj,En Passant Pécho (Bande originale inspirée du film),"Kore, Lacrim",True,0
28790,3CS468kM81QXLMKybk0NKy,En Passant Pécho (Bande originale inspirée du film),"Kore, PLK",True,0
28791,0ylDtCxTi4xZ8fJrDUzPke,En Passant Pécho (Bande originale inspirée du film),"Kore, Zola",True,0
28792,17554wkntkTn8DSqUGhWha,Certifié Toxic,Kaza,True,47
28793,18xi3Ajw03OHnDg85XUfPA,En Passant Pécho (Bande originale inspirée du film),"Kore, Luv Resval, Alkpote",True,0
28794,7iSEs4lppLZQEPOG4e6BbF,vague à l'âme,Hatik,False,50
28795,3fXGLJs5VxZEQN83b50JP1,En Passant Pécho (Bande originale inspirée du film),"Kore, Heuss L'enfoiré",True,0
28796,6rcVOC4xeXKEOZvFReQCR9,vague à l'âme,"Hatik, Kalash",False,20
28797,1sl7mwjHOFGVMFGYE3OQyM,vague à l'âme,"Hatik, Meryl, Tiitof",True,16
28798,64whYIBZcYSJBaWltzTKm9,vague à l'âme,Hatik,True,15
28799,2wSuvtqI6guhPocy1GkQo3,vague à l'âme,Hatik,True,17
28800,0JqbtyVZxtfSB8al4v6PEd,vague à l'âme,"Hatik, Laylow",False,21
28801,3fulRINCO39xmxvmUkoRZq,vague à l'âme,Hatik,False,15
28802,66vXdf7QMXORqD69Lq3BP3,En Passant Pécho (Bande originale inspirée du film),"Kore, Timal",True,0
28803,19iMqgbsAtoPEX3ndBuYsH,vague à l'âme,Hatik,False,29
28804,2mL03ehMPcx9BExEYzMgIe,vague à l'âme,Hatik,True,21
28805,1tuum0ubVEVu8doDI3VxjJ,vague à l'âme,Hatik,True,18
28806,2jcBp6GAxFohfpe53VhuT1,vague à l'âme,Hatik,False,24
28807,6QmrrqK0Fk1nKoTKx5KIdH,Touché dans le coeur,Vegedream,False,51
28808,3NYZpbQZzx8dNDbiTxSCWT,vague à l'âme,Hatik,False,19
28809,07GCv7O6cBt88EAoXnLyhS,En Passant Pécho (Bande originale inspirée du film),"Kore, Naza",True,0
28810,4cNkb8NeDkPCi2Snvq55dJ,En Passant Pécho (Bande originale inspirée du film),"Kore, Gazo",True,0
28811,6hCAjAwxW9lqGMATYgQLcE,vague à l'âme,Hatik,True,12
28812,7q1JteUeqJdFC2SRADcaZW,En Passant Pécho (Bande originale inspirée du film),"Kore, Sadek",True,0
28813,4Z4ToXPDvzNzlnh94SC9M6,vague à l'âme,Hatik,False,16
28814,1qxOZ1jIB2oTCtnLRe4yKc,En Passant Pécho (Bande originale inspirée du film),"Kore, Vald",True,0
28815,0Zjxj70EvRaXHnfCA9VPm0,#Douxbail,Rohff,False,32
28816,6qA7BY2EsWb5QfUeFzyV7I,vague à l'âme,Hatik,False,44
28817,0zWbTy9CebcOvxdhAphOcf,En Passant Pécho (Bande originale inspirée du film),"Kore, Leto",True,0
28818,05DpufgmcB4Q1C94KP4UMv,bby jag vill ha en riktig jul,bby,False,47
28819,27WirtpNHcT1rGdadWqgEx,Kunts Punk in Your Face,The Kunts,True,24
28820,7sV2u9PuacBt62EgwqAPFC,Overpriced,M Huncho,True,54
28821,0phcrAwEZgGZ2do3GaZYAd,Fisherman,Kevin,True,54
28822,4GN9jqmJomU1y1Vjy8Xn38,Trahison,L2B Gang,True,54
28823,6zlY4xmlgqvn4LxjzoS2mz,These are Special Times,"Céline Dion, Andrea Bocelli",False,66
28824,1unpst6H0uMsDKghmIxwjs,All I Want For December,"The Mamas, Dinah Yonas Manna",False,46
28825,2Gu7uiGb7ZDOQ1O9jZJQEH,A Legendary Christmas,John Legend,False,56
28826,1pUyZuge2qoSG1nzDxftQJ,two queens in a king sized bed,girl in red,False,64
28827,0UCKUJU94sx8XBQnaNsRkB,Wild West,Central Cee,True,68
28828,7htmRcPbmrY9oenatxz9UL,Latest Trends (feat. Aitch) [Remix],"A1 x J1, Aitch",True,68
28829,4vzJrkfHbCGaodPA5RY5BV,Wild West,Central Cee,True,74
28830,1tLV0GD0WXQ1Z8BKOQscti,Wild West,Central Cee,True,72
28831,1o6x7iRcDQPEEg8YPgLeVA,Wild West,Central Cee,True,74
28832,3RqausOoS1TMLly9Q12JgT,Nuda10 (Deluxe Edition),Annalisa,False,54
28833,0fd2YGd23e7oC9mAHQIH2t,MERIDIONALE,AIELLO,False,5
28834,52a1wWAZ206Ptr50JHaoex,Tribù Urbana,Ermal Meta,False,46
28835,1R3Y0q5PgIg7fBZXdjG6sh,Tante care cose,Fulminacci,False,47
28836,0tD4EXZRm1JGDYWtKYFLWK,Angelina Jolie,Bresh,False,74
28837,4K79wxNDGf6qdcKudVn5jw,Mareducato,Gio Evan,False,51
28838,3Ks12KDKwrT1anFMW0tevG,Ti raggiungerò,Fred De Palma,False,65
28839,4IkoVkuaWOimhX3uRRiRXF,ANIMA,DrefGold,True,33
28840,6KZG5EBCdZjnkbZ3H42mRB,Sono io,Wrongonyou,False,0
28841,7JBaSB0vSjTUSoWFgkmDiV,Problemas,Paris Boy,False,67
28842,0hDEKtaH4x5GyQRm3gPx7v,MERIDIONALE,AIELLO,False,3
28843,59QLgUuQ2Lel4szX919x3O,Tante care cose,Fulminacci,False,42
28844,4rTsCTRnKrCHUwZytjSOdr,MERIDIONALE,AIELLO,False,6
28845,53lZFYDTq1WuPva8hD8LwL,Tante care cose,Fulminacci,False,46
28846,1kTlT3phtU2yqTJYT1x6hb,Fireworks (feat. Moss Kena & The Knocks),"Purple Disco Machine, Moss Kena, The Knocks",False,51
28847,1xJaiNiGNpaWp0sNZ8Nm5X,Tante care cose,Fulminacci,False,45
28848,3DBEuTGxB4zcKx1MUjMgEP,Where I Belong,Used,False,37
28849,3BZEcbdtXQSo7OrvKRJ6mb,MONTERO (Call Me By Your Name),Lil Nas X,True,18
28850,4iJyoBOLtHqaGxP12qzhQI,Justice,"Justin Bieber, Daniel Caesar, Giveon",True,91
28851,4jPy3l0RUwlUI9T5XHBW2m,El Dorado,"24kGoldn, iann dior",True,88
28852,1nahzW3kfMuwReTka28tH5,Justice,Justin Bieber,False,79
28853,6sRPU30pj9A6G1pBXqzQkM,Vroum Vroum,Moha K,True,61
28854,2WnAKZefdRHxtBEkRjFOHC,Justice,Justin Bieber,False,75
28855,7HXBG0W8gFJwHUh5mVF9tf,Rise,Lost Frequencies,False,76
28856,03cOUvF1fyW60AuUfUNiDc,JVLIVS II,"SCH, Freeze corleone",True,63
28857,3S8jK1mGzQi24ilFb45DAZ,Justice,"Justin Bieber, benny blanco",True,73
28858,5Cd4brIkLNzLJJUxugJA1X,James,Oscar and the Wolf,False,48
28859,7qezIDRM0E3WTW1lWxItug,JVLIVS II,"SCH, Jul",True,67
28860,2PkeR8R8ZN4wAYiQQlZoMg,Can't Break a Broken Heart,OLIVIA,False,37
28861,3BDHFeYIrqGpL8HNkuI6zv,JVLIVS II,SCH,True,59
28862,6Xgq7MvZiet0hVi3KaDSgJ,Justice,"Justin Bieber, Chance the Rapper",False,72
28863,6F2r4HgpJnvKDmkN6JEN6J,Justice,"Justin Bieber, Khalid",False,73
28864,0ij4IjHf1J5gEz7vdX6fAk,Vuurwerk,Camille,False,55
28865,52yZydTRNmxinmjt5hjk95,JVLIVS II,SCH,True,60
28866,0qPcwdfndSahEBm4pPGZYq,JVLIVS II,SCH,True,56
28867,3IWsDAFAwPNVnnTeQyUj7w,Allo,"Marwa Loud, Eva",False,56
28868,1j9kCQ1R2mh2AAieXmZOZ5,Spleen,Djadja & Dinaz,True,16
28869,54hA0ldJYyT1huGfSeOjdQ,Do You Dance?,"Diplo, SIDEPIECE",False,72
28870,0Z8DRG0HgZJ1bIhCQqyzPo,Feed Collector,Eva,False,65
28871,7n2IirOomwTTGdGZVZ3vCD,JVLIVS II,SCH,True,53
28872,6uAL5MbQ6bOBOrgqf05FK6,Spleen,Djadja & Dinaz,True,15
28873,6cQ08IpBxxfGcSKxqE3NmB,Headshot,"Lil Tjay, Polo G, Fivio Foreign",True,6
28874,5pcjystBtalYeqaiXCcgEY,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),"Taylor Swift, Maren Morris",False,65
28875,61KpQadow081I2AsbeLcsb,deja vu,Olivia Rodrigo,True,37
28876,5FQPpxOXsvkMN6v18gtpwY,OK ORCHESTRA,AJR,False,67
28877,6I3mqTwhRpn34SLVafSH7G,Justice,Justin Bieber,False,89
28878,137mSruegm1u6x9NvwiagR,Justice,"Justin Bieber, The Kid LAROI",False,74
28879,3T03rPwlL8NVk1yIaxeD8U,Justice,Justin Bieber,False,78
28880,2vl0D1b0M6UHlD1Fjh5j1m,JETSKI (feat. Lil Mosey & Lil Tecca),"Internet Money, Lil Tecca, Lil Mosey",True,73
28881,7HsjuVBM93Z2RoxjpWLgTT,SoulFly,"Rod Wave, Polo G",True,34
28882,6vFsBXYczYsP0H3lgunZOm,Honeymoon,Beach Bunny,False,80
28883,6CYT0souHUHKTO4EMzTUFg,TOO YOUNG TO BE SAD,Tate McRae,False,65
28884,0oaY19dUwZimIgzn3ZZLZO,Justice,Justin Bieber,False,73
28885,2tB9OFgAHjAds3cqquLlvp,Justice,"Justin Bieber, Burna Boy",False,69
28886,7tTRFVlFzk6yTnoMcParmi,CLOUDS (THE MIXTAPE),NF,False,73
28887,5NU40QTlXrDUJzDBdv79bg,Justice,Justin Bieber,False,70
28888,2kONpeXXK70YEs7c0UQbmq,Dancing With The Devil,Demi Lovato,False,63
28889,11ZulcYY4lowvcQm4oe3VJ,DEMIDEVIL,"Ashnikko, Princess Nokia",True,80
28890,7aely3H8kMj9o0gt6vXHE1,Justice,"Justin Bieber, Dominic Fike",False,68
28891,2hx8cZug1bgRMXgW5RCTUV,El Dorado,24kGoldn,True,73
28892,03ERnTvSV5fy8WAyvA4uNP,Big Gangsta,Kevin Gates,True,69
28893,27UcQ6dAvQrgH9C880rCM3,Justice,"Justin Bieber, BEAM",False,66
28894,2ePtv8MlBO9nuuXABqAfEX,SugarCrash!,ElyOtto,True,79
28895,1mvI5pGoh84IiFSbWxEkGH,CLOUDS (THE MIXTAPE),NF,False,69
28896,71TRhiwsRckqoqO9CcDIE6,The Idea Of Her,"Ali Gatie, Marshmello, Ty Dolla $ign",False,64
28897,161DnLWsx1i3u1JT05lzqU,Doo-Wops & Hooligans,Bruno Mars,False,83
28898,1J9ekSUHGCaWKBdmeEWPJZ,I Don’t (with DVBBS),"Johnny Orlando, DVBBS",False,60
28899,3buwFfY33H32wfZ6X9poV3,Justice,Justin Bieber,False,68
28900,5hChuUMe5iHfjkXgzj1D4b,Track Star,Mooski,True,69
28901,7698DP3aBBeGe1UIVBKgVh,Born 2 Be Great,Lil Tjay,True,0
28902,10Z9RbwrTbQ0gQeNRJ2dC1,Justice (Triple Chucks Deluxe),Justin Bieber,False,67
28903,3wkKkFAtYSTRwqOydW6T0I,31 Minutes to Takeoff,Mike Posner,False,48
28904,78p1rF7xx1snnaKxtUzBHn,VISIONLAND,"21 Savage, YBN Nahmir",True,57
28905,6MGRweoLPBAaPcXTMpMWsA,El Dorado,"24kGoldn, DaBaby",True,74
